Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2013.0,1.0,2.0,2.0,2013.0,1.0,2.0,7.0,0,,0,0,,,,,,,,,,,,-13.3,0.8045,0,1020,1021.3,989.9,,-10.6,16.093,,,,,,,,,,,,,0,,,240,,3.1
2013.0,1.0,2.0,3.0,2013.0,1.0,2.0,8.0,0,,0,0,,,,,,,,,,,,-14.4,0.7651,0,1020.3,1021.7,990.2,,-11.1,16.093,,,,,,,,,,,,,0,,,240,,3.1
2013.0,1.0,2.0,4.0,2013.0,1.0,2.0,9.0,0,,0.25,0.25,,,,,,701,,,,,,-15.6,0.7568,0,1020.7,1022,990.6,,-12.2,16.093,,,,,,,,,,,,,0,,,250,,3.1
2013.0,1.0,2.0,5.0,2013.0,1.0,2.0,10.0,0,671,0.9,0.9,,,,,,671,,,,,,-16.1,0.7259,0,1020.3,1021.8,990.2,,-12.2,16.093,,,,,,,,,,,,,0,,,250,,3.6
2013.0,1.0,2.0,6.0,2013.0,1.0,2.0,11.0,0,671,0.9,0.9,,,,,,671,,,,,,-15.6,0.7568,0,1021,1022.3,990.9,,-12.2,16.093,,,,,,,,,,,,,0,,,230,,1.5
2013.0,1.0,2.0,7.0,2013.0,1.0,2.0,12.0,0,610,1,1,,,,,,610,,,,,,-15.6,0.7568,0,1020.7,1022.2,990.6,,-12.2,16.093,,,,,,,,,,,,,0,,,210,,2.1
2013.0,1.0,2.0,8.0,2013.0,1.0,2.0,13.0,0,610,1,1,,,,,,610,,,,,,-15,0.764,0,1020.7,1021.9,990.6,,-11.7,16.093,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,2.0,9.0,2013.0,1.0,2.0,14.0,0,610,1,1,,,,,,610,,,,,,-15,0.764,0,1021.7,1023.2,991.5,,-11.7,12.875,,,,,,,,,,,,,0,,,210,,3.1
2013.0,1.0,2.0,10.0,2013.0,1.0,2.0,15.0,0,671,1,1,,,,,,671,,,,,,-13.9,0.7304,0,1022,1023.7,991.9,,-10,12.875,,,,,,,,,,,,,0,,,210,,2.6
2013.0,1.0,2.0,11.0,2013.0,1.0,2.0,16.0,0,610,1,1,,,,,,610,,,,,,-12.2,0.7338,0,1023,1024.3,992.9,,-8.3,11.265,,,,,,,,,,,,,0,,,250,,2.6
2013.0,1.0,2.0,12.0,2013.0,1.0,2.0,17.0,0,549,1,1,,,,,,549,,,,,,-11.7,0.7348,0,1022.4,1024,992.2,,-7.8,16.093,,,,,,,,,,,,,0,,,210,,4.1
2013.0,1.0,2.0,13.0,2013.0,1.0,2.0,18.0,0,610,1,1,,,,,,610,,,,,,-11.1,0.7082,0,1021.7,1023.2,991.5,,-6.7,16.093,,,,,,,,,,,,,0,,,230,,3.1
2013.0,1.0,2.0,14.0,2013.0,1.0,2.0,19.0,0,671,0.9,0.9,,,,,,671,,,,,,-11.1,0.6763,0,1020.7,1022.2,990.6,,-6.1,16.093,,,,,,,,,,,,,0,,,210,,3.6
2013.0,1.0,2.0,15.0,2013.0,1.0,2.0,20.0,0,,0,0,,,,,,,,,,,,-10.6,0.6774,0,1021,1022.4,990.9,,-5.6,16.093,,,,,,,,,,,,,0,,,210,,5.1
2013.0,1.0,2.0,16.0,2013.0,1.0,2.0,21.0,0,,0,0,,,,,,,,,,,,-10.6,0.6774,0,1021,1022.5,990.9,,-5.6,16.093,,,,,,,,,,,,,0,,,200,,4.1
2013.0,1.0,2.0,17.0,2013.0,1.0,2.0,22.0,0,,0,0,,,,,,,,,,,,-11.1,0.7082,0,1021.3,1022.7,991.2,,-6.7,16.093,,,,,,,,,,,,,0,,,210,,3.6
2013.0,1.0,2.0,18.0,2013.0,1.0,2.0,23.0,0,,0,0,,,,,,,,,,,,-11.7,0.7014,0,1021.7,1023.3,991.5,,-7.2,16.093,,,,,,,,,,,,,0,,,190,,2.6
2013.0,1.0,2.0,19.0,2013.0,1.0,3.0,0.0,0,,0,0,,,,,,,,,,,,-12.2,0.7338,0,1022,1023.5,991.9,,-8.3,16.093,,,,,,,,,,,,,0,,,170,,2.1
2013.0,1.0,2.0,20.0,2013.0,1.0,3.0,1.0,0,,0,0,,,,,,,,,,,,-12.2,0.7058,0,1021.3,1022.9,991.2,,-7.8,16.093,,,,,,,,,,,,,0,,,170,,3.1
2013.0,1.0,2.0,21.0,2013.0,1.0,3.0,2.0,0,,0,0,,,,,,,,,,,,-13.9,0.639,0,1021,1022.8,990.9,,-8.3,16.093,,,,,,,,,,,,,0,,,170,,2.6
2013.0,1.0,2.0,22.0,2013.0,1.0,3.0,3.0,0,,0,0,,,,,,,,,,,,-15,0.6117,0,1021,1022.5,990.9,,-8.9,16.093,,,,,,,,,,,,,0,,,170,,3.6
2013.0,1.0,2.0,23.0,2013.0,1.0,3.0,4.0,0,,0,0,,,,,,,,,,,,-15.6,0.582,0,1020.7,1022.1,990.6,,-8.9,16.093,,,,,,,,,,,,,0,,,180,,3.6
2013.0,1.0,3.0,0.0,2013.0,1.0,3.0,5.0,0,,0,0,,,,,,,,,,,,-16.1,0.5582,0,1020.7,1021.9,990.6,,-8.9,16.093,,,,,,,,,,,,,0,,,190,,4.1
2013.0,1.0,3.0,1.0,2013.0,1.0,3.0,6.0,0,,0,0,,,,,,,,,,,,-16.1,0.6088,0,1020.7,1022,990.6,,-10,16.093,,,,,,,,,,,,,0,,,210,,2.6
2013.0,1.0,3.0,2.0,2013.0,1.0,3.0,7.0,0,,0,0,,,,,,,,,,,,-16.1,0.6088,0,1020,1021.5,989.9,,-10,16.093,,,,,,,,,,,,,0,,,180,,3.1
2013.0,1.0,3.0,3.0,2013.0,1.0,3.0,8.0,0,,0,0,,,,,,,,,,,,-16.1,0.6088,0,1020.3,1021.7,990.2,,-10,16.093,,,,,,,,,,,,,0,,,180,,2.6
2013.0,1.0,3.0,4.0,2013.0,1.0,3.0,9.0,0,2134,1,1,,,,,,2134,,,,,,-14.4,0.6133,0,1020,1021.3,989.9,,-8.3,16.093,,,,,,,,,,,,,0,,,200,,4.1
2013.0,1.0,3.0,5.0,2013.0,1.0,3.0,10.0,0,2286,1,0.25,1,,,,,1402,2286,,,,,-13.3,0.6455,0,1019.3,1020.8,989.2,,-7.8,16.093,,,,,,,,,,,,,0,,,220,,5.7
2013.0,1.0,3.0,6.0,2013.0,1.0,3.0,11.0,0,2438,1,0.25,1,,,,,1463,2438,,,,,-12.2,0.6483,0,1019.3,1020.6,989.2,,-6.7,16.093,,,,,,,,,,,,,0,,,220,,6.2
2013.0,1.0,3.0,7.0,2013.0,1.0,3.0,12.0,0,1524,1,0.5,0.9,1,,,,975,1524,2591,,,,-11.7,0.6749,0,1019.3,1020.6,989.2,,-6.7,16.093,,,,,,,,,,,,,0,,,220,,5.7
2013.0,1.0,3.0,8.0,2013.0,1.0,3.0,13.0,0,640,1,0.9,1,,,,,640,1036,,,,,-10.6,0.737,0,1019.6,1021,989.6,,-6.7,14.484,,,,,,,,,,,,,0,,,230,,5.7
2013.0,1.0,3.0,9.0,2013.0,1.0,3.0,14.0,0,396,0.25,0.25,0.9,1,,,,640,823,1463,,,,-11.1,0.736,0,1019.6,1021,989.6,,-7.2,11.265,905,"haze",,,,,,,,,,,16,905,"haze",220,,6.7
2013.0,1.0,3.0,10.0,2013.0,1.0,3.0,15.0,0,396,1,1,,,,,,396,,,,,,-9.4,0.745,0,1020.3,1021.6,990.2,,-5.6,9.656,905,"haze",,,,,,,,,,,16,905,"haze",230,,5.7
2013.0,1.0,3.0,11.0,2013.0,1.0,3.0,16.0,0,396,1,0.9,1,,,,,396,1280,,,,,-7.8,0.7709,0,1020.7,1022,990.6,,-4.4,8.047,905,"haze",,,,,,,,,,,16,905,"haze",230,,5.1
2013.0,1.0,3.0,12.0,2013.0,1.0,3.0,17.0,0,396,1,1,,,,,,396,,,,,,-6.7,0.8083,0,1020.7,1022,990.6,,-3.9,6.437,905,"haze",,,,,,,,,,,16,905,"haze",230,,4.1
2013.0,1.0,3.0,13.0,2013.0,1.0,3.0,18.0,0,1036,1,0.25,1,,,,,396,1036,,,,,-5.6,0.7746,0,1020,1021.2,989.9,,-2.2,6.437,905,"haze",,,,,,,,,,,16,905,"haze",240,,5.7
2013.0,1.0,3.0,14.0,2013.0,1.0,3.0,19.0,0,701,1,1,,,,,,701,,,,,,-5.6,0.7465,0,1019.6,1021,989.6,,-1.7,8.047,905,"haze",,,,,,,,,,,16,905,"haze",240,,6.7
2013.0,1.0,3.0,15.0,2013.0,1.0,3.0,20.0,0,853,1,1,,,,,,853,,,,,,-5,0.7477,0,1020.3,1021.5,990.2,,-1.1,11.265,,,,,,,,,,,,,0,,,260,10.3,8.2
2013.0,1.0,3.0,16.0,2013.0,1.0,3.0,21.0,0,853,1,1,,,,,,853,,,,,,-5,0.7814,0,1021,1022.3,990.9,,-1.7,9.656,905,"haze",,,,,,,,,,,16,905,"haze",260,,8.8
2013.0,1.0,3.0,17.0,2013.0,1.0,3.0,22.0,0,975,1,0.25,1,,,,,823,975,,,,,-5.6,0.7746,0,1021.7,1022.9,991.5,,-2.2,11.265,,,,,,,,,,,,,0,,,260,,6.7
2013.0,1.0,3.0,18.0,2013.0,1.0,3.0,23.0,0,1036,1,1,,,,,,1036,,,,,,-6.1,0.7456,0,1022.4,1023.4,992.2,,-2.2,16.093,,,,,,,,,,,,,0,,,260,,5.7
2013.0,1.0,3.0,19.0,2013.0,1.0,4.0,0.0,0,1097,1,1,,,,,,1097,,,,,,-7.2,0.6851,0,1022.7,1024,992.5,,-2.2,16.093,,,,,,,,,,,,,0,,,270,,5.1
2013.0,1.0,3.0,20.0,2013.0,1.0,4.0,1.0,0,975,1,1,,,,,,975,,,,,,-7.2,0.6851,0,1023,1024.2,992.9,,-2.2,16.093,,,,,,,,,,,,,0,,,250,,4.6
2013.0,1.0,3.0,21.0,2013.0,1.0,4.0,2.0,0,853,1,1,,,,,,853,,,,,,-7.2,0.6851,0,1023,1024.4,992.9,,-2.2,16.093,,,,,,,,,,,,,0,,,250,,4.1
2013.0,1.0,3.0,22.0,2013.0,1.0,4.0,3.0,0,1372,1,0.5,1,,,,,884,1372,,,,,-7.8,0.654,0,1023,1024.3,992.9,,-2.2,16.093,,,,,,,,,,,,,0,,,250,,5.1
2013.0,1.0,3.0,23.0,2013.0,1.0,4.0,4.0,0,1372,1,0.5,1,,,,,762,1372,,,,,-8.3,0.6577,0,1023,1024.3,992.9,,-2.8,16.093,,,,,,,,,,,,,0,,,250,,5.1
2013.0,1.0,4.0,0.0,2013.0,1.0,4.0,5.0,0,701,1,1,,,,,,701,,,,,,-8.3,0.6577,0,1023,1024.1,992.9,,-2.8,16.093,,,,,,,,,,,,,0,,,250,,5.7
2013.0,1.0,4.0,1.0,2013.0,1.0,4.0,6.0,0,579,1,1,,,,,,579,,,,,,-8.3,0.7141,0,1023,1023.9,992.9,,-3.9,16.093,,,,,,,,,,,,,0,,,240,,5.7
2013.0,1.0,4.0,2.0,2013.0,1.0,4.0,7.0,0,,0.25,0.25,,,,,,1219,,,,,,-9.4,0.745,0,1023,1024.3,992.9,,-5.6,12.875,,,,,,,,,,,,,0,,,250,,5.1
2013.0,1.0,4.0,3.0,2013.0,1.0,4.0,8.0,0,,0,0,,,,,,,,,,,,-10,0.7729,0,1023,1024.2,992.9,,-6.7,11.265,,,,,,,,,,,,,0,,,240,,4.1
2013.0,1.0,4.0,4.0,2013.0,1.0,4.0,9.0,0,,0,0,,,,,,,,,,,,-10,0.8033,0,1022.7,1023.9,992.5,,-7.2,11.265,,,,,,,,,,,,,0,,,230,,3.6
2013.0,1.0,4.0,5.0,2013.0,1.0,4.0,10.0,0,,0,0,,,,,,,,,,,,-11.1,0.8016,0,1022.4,1023.7,992.2,,-8.3,11.265,,,,,,,,,,,,,0,,,210,,4.1
2013.0,1.0,4.0,6.0,2013.0,1.0,4.0,11.0,0,,0,0,,,,,,,,,,,,-11.1,0.8401,0,1022.4,1023.7,992.2,,-8.9,8.047,,,,,,,,,,,,,0,,,220,,5.1
2013.0,1.0,4.0,7.0,2013.0,1.0,4.0,12.0,0,,0,0,,,,,,,,,,,,-11.7,0.8328,0,1022.4,1023.6,992.2,,-9.4,11.265,,,,,,,,,,,,,0,,,230,,6.7
2013.0,1.0,4.0,8.0,2013.0,1.0,4.0,13.0,0,,0,0,,,,,,,,,,,,-12.2,0.8387,0,1022.7,1023.9,992.5,,-10,12.875,,,,,,,,,,,,,0,,,230,,6.2
2013.0,1.0,4.0,9.0,2013.0,1.0,4.0,14.0,0,,0,0,,,,,,,,,,,,-12.8,0.7989,0,1022.4,1023.8,992.2,,-10,11.265,,,,,,,,,,,,,0,,,230,,6.7
2013.0,1.0,4.0,10.0,2013.0,1.0,4.0,15.0,0,,0,0,,,,,,,,,,,,-13.3,0.7034,0,1023.4,1024.5,993.2,,-8.9,16.093,,,,,,,,,,,,,0,,,250,,6.7
2013.0,1.0,4.0,11.0,2013.0,1.0,4.0,16.0,0,,0,0,,,,,,,,,,,,-12.2,0.7058,0,1023.4,1024.7,993.2,,-7.8,16.093,,,,,,,,,,,,,0,,,240,,7.2
2013.0,1.0,4.0,12.0,2013.0,1.0,4.0,17.0,0,,0,0,,,,,,,,,,,,-11.7,0.7014,0,1022.7,1023.9,992.5,,-7.2,16.093,,,,,,,,,,,,,0,,,230,,7.2
2013.0,1.0,4.0,13.0,2013.0,1.0,4.0,18.0,0,,0,0,,,,,,,,,,,,-10.6,0.7038,0,1021.7,1023,991.5,,-6.1,16.093,,,,,,,,,,,,,0,,,230,,8.8
2013.0,1.0,4.0,14.0,2013.0,1.0,4.0,19.0,0,,0,0,,,,,,,,,,,,-9.4,0.7118,0,1021,1022.3,990.9,,-5,16.093,,,,,,,,,,,,,0,,,220,11.3,8.2
2013.0,1.0,4.0,15.0,2013.0,1.0,4.0,20.0,0,,0,0,,,,,,,,,,,,-8.9,0.6813,0,1021,1022.1,990.9,,-3.9,16.093,,,,,,,,,,,,,0,,,230,10.8,8.2
2013.0,1.0,4.0,16.0,2013.0,1.0,4.0,21.0,0,,0,0,,,,,,,,,,,,-7.8,0.7098,0,1021.3,1022.5,991.2,,-3.3,16.093,,,,,,,,,,,,,0,,,230,,8.2
2013.0,1.0,4.0,17.0,2013.0,1.0,4.0,22.0,0,,0,0,,,,,,,,,,,,-7.2,0.7163,0,1021.3,1022.4,991.2,,-2.8,16.093,,,,,,,,,,,,,0,,,230,,6.7
2013.0,1.0,4.0,18.0,2013.0,1.0,4.0,23.0,0,,0,0,,,,,,,,,,,,-7.2,0.7435,0,1021.3,1022.7,991.2,,-3.3,16.093,,,,,,,,,,,,,0,,,230,10.8,6.7
2013.0,1.0,4.0,19.0,2013.0,1.0,5.0,0.0,0,,0,0,,,,,,,,,,,,-6.7,0.7445,0,1022.4,1023.5,992.2,,-2.8,16.093,,,,,,,,,,,,,0,,,240,10.8,6.7
2013.0,1.0,4.0,20.0,2013.0,1.0,5.0,1.0,0,,0,0,,,,,,,,,,,,-6.7,0.7445,0,1022.7,1024.1,992.5,,-2.8,16.093,,,,,,,,,,,,,0,,,240,,5.1
2013.0,1.0,4.0,21.0,2013.0,1.0,5.0,2.0,0,,0,0,,,,,,,,,,,,-7.2,0.7163,0,1023,1024.3,992.9,,-2.8,16.093,,,,,,,,,,,,,0,,,230,,5.7
2013.0,1.0,4.0,22.0,2013.0,1.0,5.0,3.0,0,,0,0,,,,,,,,,,,,-7.2,0.7435,0,1023.4,1024.7,993.2,,-3.3,16.093,,,,,,,,,,,,,0,,,230,,4.1
2013.0,1.0,4.0,23.0,2013.0,1.0,5.0,4.0,0,,0,0,,,,,,,,,,,,-7.8,0.7424,0,1023.4,1024.7,993.2,,-3.9,16.093,,,,,,,,,,,,,0,,,220,,4.1
2013.0,1.0,5.0,0.0,2013.0,1.0,5.0,5.0,0,,0,0,,,,,,,,,,,,-7.8,0.7709,0,1023.7,1024.9,993.5,,-4.4,16.093,,,,,,,,,,,,,0,,,230,,2.6
2013.0,1.0,5.0,1.0,2013.0,1.0,5.0,6.0,0,,0,0,,,,,,,,,,,,-7.8,0.8066,0,1024,1025.1,993.9,,-5,16.093,,,,,,,,,,,,,0,,,220,,4.6
2013.0,1.0,5.0,2.0,2013.0,1.0,5.0,7.0,0,,0,0,,,,,,,,,,,,-8.9,0.805,0,1023.7,1025.1,993.5,,-6.1,12.875,,,,,,,,,,,,,0,,,210,,3.1
2013.0,1.0,5.0,3.0,2013.0,1.0,5.0,8.0,0,,0,0,,,,,,,,,,,,-8.9,0.8429,0,1023.7,1025.1,993.5,,-6.7,12.875,,,,,,,,,,,,,0,,,200,,2.6
2013.0,1.0,5.0,4.0,2013.0,1.0,5.0,9.0,0,,0,0,,,,,,,,,,,,-8.9,0.8429,0,1024.7,1025.8,994.5,,-6.7,12.875,,,,,,,,,,,,,0,,,210,,4.6
2013.0,1.0,5.0,5.0,2013.0,1.0,5.0,10.0,0,,0,0,,,,,,,,,,,,-8.9,0.8429,0,1024.4,1025.7,994.2,,-6.7,9.656,,,,,,,,,,,,,0,,,210,,3.6
2013.0,1.0,5.0,6.0,2013.0,1.0,5.0,11.0,0,,0,0,,,,,,,,,,,,-8.9,0.8429,0,1024,1025.4,993.9,,-6.7,8.047,,,,,,,,,,,,,0,,,200,,2.1
2013.0,1.0,5.0,7.0,2013.0,1.0,5.0,12.0,0,,0,0,,,,,,,,,,,,-8.9,0.8429,0,1024,1025.3,993.9,,-6.7,8.047,,,,,,,,,,,,,0,,,190,,2.6
2013.0,1.0,5.0,8.0,2013.0,1.0,5.0,13.0,0,,0,0,,,,,,,,,,,,-8.9,0.805,0,1024,1025.2,993.9,,-6.1,9.656,905,"haze",,,,,,,,,,,16,905,"haze",180,,2.6
2013.0,1.0,5.0,9.0,2013.0,1.0,5.0,14.0,0,,0,0,,,,,,,,,,,,-7.8,0.8066,0,1023.7,1024.8,993.5,,-5,8.047,905,"haze",,,,,,,,,,,16,905,"haze",180,,3.1
2013.0,1.0,5.0,10.0,2013.0,1.0,5.0,15.0,0,,0,0,,,,,,,,,,,,-7.2,0.7777,0,1024.4,1025.5,994.2,,-3.9,8.047,905,"haze",,,,,,,,,,,16,905,"haze",210,,6.2
2013.0,1.0,5.0,11.0,2013.0,1.0,5.0,16.0,0,,0,0,,,,,,,,,,,,-6.7,0.7121,0,1023.7,1024.9,993.5,,-2.2,11.265,,,,,,,,,,,,,0,,,200,,4.1
2013.0,1.0,5.0,12.0,2013.0,1.0,5.0,17.0,0,,0,0,,,,,,,,,,,,-5.6,0.7143,0,1023,1024,992.9,,-1.1,12.875,,,,,,,,,,,,,0,,,200,,3.6
2013.0,1.0,5.0,13.0,2013.0,1.0,5.0,18.0,0,,0,0,,,,,,,,,,,,-5,0.6606,0,1021.3,1022.4,991.2,,0.6,14.484,,,,,,,,,,,,,0,,,190,,5.7
2013.0,1.0,5.0,14.0,2013.0,1.0,5.0,19.0,0,,0,0,,,,,,,,,,,,-5,0.6606,0,1020.3,1021.5,990.2,,0.6,14.484,,,,,,,,,,,,,0,,,210,,5.7
2013.0,1.0,5.0,15.0,2013.0,1.0,5.0,20.0,0,,0.25,0.25,,,,,,3353,,,,,,-5,0.6606,0,1020,1021,989.9,,0.6,14.484,,,,,,,,,,,,,0,,,200,,5.7
2013.0,1.0,5.0,16.0,2013.0,1.0,5.0,21.0,0,3048,0.9,0.9,,,,,,3048,,,,,,-4.4,0.6668,0,1019.3,1020.2,989.2,,1.1,14.484,,,,,,,,,,,,,0,,,200,,6.2
2013.0,1.0,5.0,17.0,2013.0,1.0,5.0,22.0,0,2286,1,0.9,1,,,,,2286,2743,,,,,-3.9,0.6924,0,1019.3,1020.3,989.2,,1.1,12.875,,,,,,,,,,,,,0,,,220,9.8,6.2
