Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2014.0,1.0,2.0,12.0,2014.0,1.0,2.0,18.0,0,427,1,1,,,,,,427,,,,,,,,,1022,,1000.4,,,,973,"snow",,,,,,,,,,,8,973,"snow",30,15.4,10.3
2014.0,1.0,2.0,13.0,2014.0,1.0,2.0,19.0,0,1250,1,1,,,,,,1250,,,,,,,,,1022,,1000.4,,,11.265,,,,,,,,,,,,,0,,,20,15.4,7.7
2014.0,1.0,2.0,14.0,2014.0,1.0,2.0,20.0,0,853,1,1,,,,,,853,,,,,,,,,1022,,1000.4,,,8.047,971,"light snow",,,,,,,,,,,7,971,"light snow",20,15.4,7.7
2014.0,1.0,2.0,15.0,2014.0,1.0,2.0,21.0,0,427,1,1,,,,,,427,,,,,,,,,1023,,1001.4,,,3.219,971,"light snow",,,,,,,,,,,7,971,"light snow",20,14.4,8.2
2014.0,1.0,2.0,16.0,2014.0,1.0,2.0,22.0,0,213,1,1,,,,,,213,,,,,,,,,1024,,1002.4,,,3.219,971,"light snow",,,,,,,,,,,7,971,"light snow",20,16,7.7
2014.0,1.0,2.0,17.0,2014.0,1.0,2.0,23.0,0,152,1,1,,,,,,152,,,,,,-10,0.791,,1025.7,,1004.1,,-7,2.012,971,"light snow",,,,,,,,,,,7,971,"light snow",330,11.8,6.7
2014.0,1.0,2.0,18.0,2014.0,1.0,3.0,0.0,0,152,1,1,,,,,,152,,,,,,,,,1026.1,,1004.4,,,,975,"heavy snow",,,,,,,,,,,9,975,"heavy snow",300,,12.4
2014.0,1.0,2.0,19.0,2014.0,1.0,3.0,1.0,0,518,0.9,0.9,,,,,,518,,,,,,,,,1026.8,,1005.1,,,16.093,,,,,,,,,,,,,0,,,300,,10.3
2014.0,1.0,2.0,20.0,2014.0,1.0,3.0,2.0,0,,0.5,0.5,,,,,,4572,,,,,,-14.8,0.6836,,1027.4,,1005.7,,-10.1,16.093,,,,,,,,,,,,,0,,,300,7.7,8.2
2014.0,1.0,2.0,21.0,2014.0,1.0,3.0,3.0,0,,0,0,,,,,,,,,,,,-16.6,0.6372,,1028.1,,1006.4,,-11.1,16.093,,,,,,,,,,,,,0,,,280,,3.6
2014.0,1.0,2.0,22.0,2014.0,1.0,3.0,4.0,0,,0,0,,,,,,,,,,,,-17.2,0.6891,,1028.8,,1007.1,,-12.7,16.093,,,,,,,,,,,,,0,,,290,,3.6
2014.0,1.0,2.0,23.0,2014.0,1.0,3.0,5.0,0,,0,0,,,,,,,,,,,,-19.5,0.6781,,1028.8,,1007.1,,-14.9,16.093,,,,,,,,,,,,,0,,,270,,4.6
2014.0,1.0,3.0,0.0,2014.0,1.0,3.0,6.0,0,,0,0,,,,,,,,,,,,-19.1,0.6904,,1028.4,,1006.7,,-14.7,16.093,,,,,,,,,,,,,0,,,270,,4.1
2014.0,1.0,3.0,1.0,2014.0,1.0,3.0,7.0,0,,0.5,0.5,,,,,,1158,,,,,,-19.6,0.6835,,1028.4,,1006.7,,-15.1,16.093,,,,,,,,,,,,,0,,,250,,1.5
2014.0,1.0,3.0,2.0,2014.0,1.0,3.0,8.0,0,,0,0,,,,,,,,,,,,-19.2,0.7498,,1029.8,,1008.1,,-15.8,16.093,,,,,,,,,,,,,0,,,210,,1.5
2014.0,1.0,3.0,3.0,2014.0,1.0,3.0,9.0,0,,0,0,,,,,,,,,,,,-19.3,0.7687,,1030.5,,1008.7,,-16.2,16.093,,,,,,,,,,,,,0,,,150,,2.1
2014.0,1.0,3.0,4.0,2014.0,1.0,3.0,10.0,0,792,0.9,0.9,,,,,,792,,,,,,-19.4,0.7621,,1030.5,,1008.7,,-16.2,16.093,,,,,,,,,,,,,0,,,220,,1.5
2014.0,1.0,3.0,5.0,2014.0,1.0,3.0,11.0,0,,0.5,0.5,,,,,,853,,,,,,,,,1030.1,,1008.4,,,16.093,,,,,,,,,,,,,0,,,180,,1.5
2014.0,1.0,3.0,6.0,2014.0,1.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2014.0,1.0,3.0,7.0,2014.0,1.0,3.0,13.0,0,,0.25,0.25,,,,,,762,,,,,,,,,1030.5,,1008.7,,,16.093,,,,,,,,,,,,,0,,,210,,2.1
2014.0,1.0,3.0,8.0,2014.0,1.0,3.0,14.0,0,,0.25,0.25,0.25,,,,,914,7620,,,,,,,,1031.2,,1009.4,,,16.093,,,,,,,,,,,,,0,,,220,,2.1
2014.0,1.0,3.0,9.0,2014.0,1.0,3.0,15.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1030.5,,1008.7,,,16.093,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,3.0,10.0,2014.0,1.0,3.0,16.0,0,,0.5,0.5,,,,,,7620,,,,,,,,,1029.8,,1008.1,,,24.14,,,,,,,,,,,,,0,,,220,,4.1
2014.0,1.0,3.0,11.0,2014.0,1.0,3.0,17.0,0,,0.5,0.25,0.5,,,,,4572,,,,,,,,,1029.8,,1008.1,,,24.14,,,,,,,,,,,,,0,,,200,,3.1
2014.0,1.0,3.0,12.0,2014.0,1.0,3.0,18.0,0,4572,0.9,0.9,,,,,,4572,,,,,,,,,1028.4,,1006.7,,,24.14,,,,,,,,,,,,,0,,,190,,5.1
2014.0,1.0,3.0,13.0,2014.0,1.0,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2014.0,1.0,3.0,14.0,2014.0,1.0,3.0,20.0,0,3353,0.9,0.9,,,,,,3353,,,,,,,,,1027.1,,1005.4,,,,,,,,,,,,,,,,0,,,,,
2014.0,1.0,3.0,15.0,2014.0,1.0,3.0,21.0,0,3658,0.9,0.9,,,,,,3658,,,,,,,,,1024.4,,1002.7,,,24.14,,,,,,,,,,,,,0,,,170,21,11
2014.0,1.0,3.0,16.0,2014.0,1.0,3.0,22.0,0,3658,1,1,,,,,,3658,,,,,,,,,1023.7,,1002.1,,,32.187,,,,,,,,,,,,,0,,,190,12.4,6.2
2014.0,1.0,3.0,17.0,2014.0,1.0,3.0,23.0,0,3658,0.9,0.9,,,,,,3658,,,,,,,,,1022,,1000.4,,,32.187,,,,,,,,,,,,,0,,,170,12.4,6.7
2014.0,1.0,3.0,18.0,2014.0,1.0,4.0,0.0,0,,0.5,0.5,,,,,,4572,,,,,,,,,1021,,999.4,,,16.093,,,,,,,,,,,,,0,,,170,11.3,6.2
2014.0,1.0,3.0,19.0,2014.0,1.0,4.0,1.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1020,,998.4,,,16.093,,,,,,,,,,,,,0,,,180,12.4,7.2
2014.0,1.0,3.0,20.0,2014.0,1.0,4.0,2.0,0,7620,0.9,0.9,,,,,,7620,,,,,,-12.7,0.652,,1019,,997.4,,-7.3,16.093,,,,,,,,,,,,,0,,,160,15.4,7.7
2014.0,1.0,3.0,21.0,2014.0,1.0,4.0,3.0,0,,0,0,,,,,,,,,,,,-12.3,0.6735,,1017.6,,996.1,,-7.3,16.093,,,,,,,,,,,,,0,,,170,12.4,4.6
2014.0,1.0,3.0,22.0,2014.0,1.0,4.0,4.0,0,,0,0,,,,,,,,,,,,-12.1,0.6535,,1016.3,,994.8,,-6.7,16.093,,,,,,,,,,,,,0,,,170,11.8,7.2
2014.0,1.0,3.0,23.0,2014.0,1.0,4.0,5.0,0,,0,0,,,,,,,,,,,,-11.7,0.6545,,1015.2,,993.8,,-6.3,16.093,,,,,,,,,,,,,0,,,180,12.9,8.2
2014.0,1.0,4.0,0.0,2014.0,1.0,4.0,6.0,0,,0,0,,,,,,,,,,,,-11.6,0.6302,,1014.6,,993.1,,-5.7,16.093,,,,,,,,,,,,,0,,,170,13.9,7.2
2014.0,1.0,4.0,1.0,2014.0,1.0,4.0,7.0,0,,0,0,,,,,,,,,,,,-11.5,0.6304,,1013.9,,992.4,,-5.6,16.093,,,,,,,,,,,,,0,,,190,11.3,6.2
2014.0,1.0,4.0,2.0,2014.0,1.0,4.0,8.0,0,,0,0,,,,,,,,,,,,-11.2,0.6264,,1014.2,,992.8,,-5.2,16.093,,,,,,,,,,,,,0,,,190,10.8,5.1
2014.0,1.0,4.0,3.0,2014.0,1.0,4.0,9.0,0,,0,0,,,,,,,,,,,,-11.1,0.6034,,1013.2,,991.8,,-4.6,16.093,,,,,,,,,,,,,0,,,190,10.8,6.7
2014.0,1.0,4.0,4.0,2014.0,1.0,4.0,10.0,0,,0,0,,,,,,,,,,,,-11,0.5991,,1012.9,,991.4,,-4.4,16.093,,,,,,,,,,,,,0,,,180,13.4,5.7
2014.0,1.0,4.0,5.0,2014.0,1.0,4.0,11.0,0,,0,0,,,,,,,,,,,,,,,1012.5,,991.1,,,16.093,,,,,,,,,,,,,0,,,210,12.9,7.7
2014.0,1.0,4.0,6.0,2014.0,1.0,4.0,12.0,0,,0,0,,,,,,,,,,,,,,,1011.9,,990.4,,,16.093,,,,,,,,,,,,,0,,,220,15.4,7.7
2014.0,1.0,4.0,7.0,2014.0,1.0,4.0,13.0,0,,0.25,0.25,,,,,,4572,,,,,,,,,1011.5,,990.1,,,16.093,,,,,,,,,,,,,0,,,200,12.9,7.7
2014.0,1.0,4.0,8.0,2014.0,1.0,4.0,14.0,0,,0.5,0.5,,,,,,4572,,,,,,,,,1011.5,,990.1,,,24.14,,,,,,,,,,,,,0,,,210,12.9,7.7
2014.0,1.0,4.0,9.0,2014.0,1.0,4.0,15.0,0,4572,0.9,0.9,,,,,,4572,,,,,,,,,1012.5,,991.1,,,24.14,,,,,,,,,,,,,0,,,200,15.4,7.7
2014.0,1.0,4.0,10.0,2014.0,1.0,4.0,16.0,0,4572,0.9,0.9,0.9,,,,,4572,7620,,,,,,,,1012.9,,991.4,,,24.14,,,,,,,,,,,,,0,,,200,15.4,7.7
2014.0,1.0,4.0,11.0,2014.0,1.0,4.0,17.0,0,4572,0.9,0.9,0.9,,,,,4572,7620,,,,,,,,1011.9,,990.4,,,16.093,,,,,,,,,,,,,0,,,210,12.9,7.7
2014.0,1.0,4.0,12.0,2014.0,1.0,4.0,18.0,0,3048,0.9,0.9,,,,,,3048,,,,,,,,,1011.9,,990.4,,,16.093,,,,,,,,,,,,,0,,,210,14.4,5.1
2014.0,1.0,4.0,13.0,2014.0,1.0,4.0,19.0,0,1006,1,1,,,,,,1006,,,,,,,,,1011.5,,990.1,,,16.093,,,,,,,,,,,,,0,,,210,12.9,5.7
2014.0,1.0,4.0,14.0,2014.0,1.0,4.0,20.0,0,945,1,1,,,,,,945,,,,,,,,,1011.9,,990.4,,,16.093,,,,,,,,,,,,,0,,,220,11.8,6.7
2014.0,1.0,4.0,15.0,2014.0,1.0,4.0,21.0,0,945,1,1,,,,,,945,,,,,,,,,1012.2,,990.8,,,16.093,,,,,,,,,,,,,0,,,230,,
2014.0,1.0,4.0,16.0,2014.0,1.0,4.0,22.0,0,945,1,1,,,,,,945,,,,,,-4,0.6921,,1013.5,,992.1,,1,3.219,971,"light snow",,,,,,,,,,,7,971,"light snow",230,9.3,4.6
2014.0,1.0,4.0,17.0,2014.0,1.0,4.0,23.0,0,396,1,1,,,,,,396,,,,,,-1,0.9296,,1014.2,,992.8,,0,3.219,971,"light snow",,,,,,,,,,,7,971,"light snow",230,,3.6
2014.0,1.0,4.0,18.0,2014.0,1.0,5.0,0.0,0,244,1,1,,,,,,244,,,,,,,,,1014.6,,993.1,,,1.609,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,4.0,19.0,2014.0,1.0,5.0,1.0,0,244,1,1,,,,,,244,,,,,,,,,1014.9,,993.4,,,2.414,971,"light snow",,,,,,,,,,,7,971,"light snow",,,0
2014.0,1.0,4.0,20.0,2014.0,1.0,5.0,2.0,0,183,1,1,,,,,,183,,,,,,-0.5,0.9573,0.3,1015.2,,993.8,,0.1,1.609,973,"snow",,,,,,,,,,,8,973,"snow",180,,0
2014.0,1.0,4.0,21.0,2014.0,1.0,5.0,3.0,0,183,1,1,,,,,,183,,,,,,-0.5,0.9573,0.5,1015.6,,994.1,,0.1,2.012,973,"snow",,,,,,,,,,,8,973,"snow",,,0
2014.0,1.0,4.0,22.0,2014.0,1.0,5.0,4.0,0,183,1,0.9,1,,,,,183,396,,,,,-0.5,0.9503,0.8,1015.6,,994.1,,0.2,2.012,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,4.0,23.0,2014.0,1.0,5.0,5.0,0,183,0.9,0.9,0.9,0.9,,,,183,335,427,,,,-0.6,0.9572,0.5,1015.6,,994.1,,0,1.609,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,5.0,0.0,2014.0,1.0,5.0,6.0,0,213,1,1,,,,,,213,,,,,,-0.6,0.9572,0.5,1015.6,,994.1,,0,2.012,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,5.0,1.0,2014.0,1.0,5.0,7.0,0,213,1,1,,,,,,213,,,,,,-0.7,0.9503,0.5,1015.6,,994.1,,0,2.012,,,,,,,,,,,,,0,,,360,,0
2014.0,1.0,5.0,2.0,2014.0,1.0,5.0,8.0,0,213,1,1,,,,,,213,,,,,,-0.7,0.9642,0.5,1015.9,,994.4,,-0.2,2.414,,,,,,,,,,,,,0,,,350,,5.7
2014.0,1.0,5.0,3.0,2014.0,1.0,5.0,9.0,0,3353,0.5,0.5,0.5,0.9,,,,3353,2896,3353,,,,-1.5,0.9362,,1015.9,,994.4,,-0.6,2.012,,,,,,,,,,,,,0,,,350,8.8,4.6
2014.0,1.0,5.0,4.0,2014.0,1.0,5.0,10.0,0,213,1,1,,,,,,213,,,,,,-2,0.9089,,1015.9,,994.4,,-0.7,2.414,,,,,,,,,,,,,0,,,330,9.8,7.7
2014.0,1.0,5.0,5.0,2014.0,1.0,5.0,11.0,0,244,1,1,,,,,,244,,,,,,,,,1015.9,,994.4,,,2.816,971,"light snow",,,,,,,,,,,7,971,"light snow",350,14.4,8.2
2014.0,1.0,5.0,6.0,2014.0,1.0,5.0,12.0,0,244,1,1,,,,,,244,,,,,,,,,1015.6,,994.1,,,4.828,971,"light snow",,,,,,,,,,,7,971,"light snow",350,,13.9
2014.0,1.0,5.0,7.0,2014.0,1.0,5.0,13.0,0,244,1,1,,,,,,244,,,,,,,,,1015.2,,993.8,,,8.047,971,"light snow",,,,,,,,,,,7,971,"light snow",360,15.4,10.3
2014.0,1.0,5.0,8.0,2014.0,1.0,5.0,14.0,0,244,1,1,,,,,,244,,,,,,,,,1015.2,,993.8,,,8.047,971,"light snow",,,,,,,,,,,7,971,"light snow",360,16,10.3
2014.0,1.0,5.0,9.0,2014.0,1.0,5.0,15.0,0,152,1,1,,,,,,152,,,,,,,,,1015.6,,994.1,,,1.609,971,"light snow",,,,,,,,,,,7,971,"light snow",20,31,17
2014.0,1.0,5.0,10.0,2014.0,1.0,5.0,16.0,0,213,1,1,,,,,,213,,,,,,,,,,,,,,,971,"light snow",,,,,,,,,,,7,971,"light snow",30,16,9.3
2014.0,1.0,5.0,11.0,2014.0,1.0,5.0,17.0,0,152,1,1,,,,,,152,,,,,,,,,1014.2,,992.8,,,1.207,971,"light snow",,,,,,,,,,,7,971,"light snow",360,,10.3
2014.0,1.0,5.0,12.0,2014.0,1.0,5.0,18.0,0,152,1,1,,,,,,152,,,,,,,,,1012.9,,991.4,,,,973,"snow",,,,,,,,,,,8,973,"snow",360,17.5,10.3
2014.0,1.0,5.0,13.0,2014.0,1.0,5.0,19.0,0,183,1,1,,,,,,183,,,,,,,,,1011.5,,990.1,,,,971,"light snow",,,,,,,,,,,7,971,"light snow",360,18.5,11.3
2014.0,1.0,5.0,14.0,2014.0,1.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2014.0,1.0,5.0,15.0,2014.0,1.0,5.0,21.0,0,183,1,1,,,,,,183,,,,,,,,,1010.8,,989.4,,,,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",340,22.7,13.4
2014.0,1.0,5.0,16.0,2014.0,1.0,5.0,22.0,0,152,1,1,,,,,,152,,,,,,,,,1011.5,,990.1,,,,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",340,24.7,15.4
2014.0,1.0,5.0,17.0,2014.0,1.0,5.0,23.0,0,305,1,1,,,,,,305,,,,,,,,,1012.5,,991.1,,,1.207,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",340,20.6,10.3
2014.0,1.0,5.0,18.0,2014.0,1.0,6.0,0.0,0,213,1,1,,,,,,213,,,,,,,,,1012.9,,991.4,,,1.207,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",340,19.6,10.3
2014.0,1.0,5.0,19.0,2014.0,1.0,6.0,1.0,0,274,1,1,,,,,,274,,,,,,,,,1013.2,,991.8,,,1.609,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",330,16.5,7.7
2014.0,1.0,5.0,20.0,2014.0,1.0,6.0,2.0,0,244,1,1,0.9,1,,,,244,579,762,,,,-16.1,0.762,,1014.6,,993.1,,-12.8,1.609,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",300,12.9,7.7
2014.0,1.0,5.0,21.0,2014.0,1.0,6.0,3.0,0,244,1,1,,,,,,244,,,,,,,,,1014.9,,,,,3.219,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",290,15.4,7.7
2014.0,1.0,5.0,22.0,2014.0,1.0,6.0,4.0,0,244,1,1,,,,,,244,,,,,,,,,1015.6,,,,,3.219,971,"light snow",938,"light blowing snow",,,,,,,,,7,971,"light snow",290,17.5,10.3
2014.0,1.0,5.0,23.0,2014.0,1.0,6.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2014.0,1.0,6.0,0.0,2014.0,1.0,6.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2014.0,1.0,6.0,1.0,2014.0,1.0,6.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
