Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2013.0,1.0,1.0,0.0,2013.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,1.0,1.0,2013.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,1.0,2.0,2013.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,1.0,3.0,2013.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,1.0,4.0,2013.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,1.0,5.0,2013.0,1.0,1.0,11.0,0,457,1,0.9,1,,,,,457,2743,,,,,,,,1020,,998.4,,,16.093,,,,,,,,,,,,,0,,,300,8.2,4.1
2013.0,1.0,1.0,6.0,2013.0,1.0,1.0,12.0,0,7620,0.9,0.5,0.9,,,,,2743,7620,,,,,,,,1021.3,,999.7,,,16.093,,,,,,,,,,,,,0,,,280,,4.1
2013.0,1.0,1.0,7.0,2013.0,1.0,1.0,13.0,0,,0.5,0.25,0.5,,,,,2743,7620,,,,,,,,1021.7,,1000.1,,,24.14,,,,,,,,,,,,,0,,,280,,4.1
2013.0,1.0,1.0,8.0,2013.0,1.0,1.0,14.0,0,,0.5,0.25,0.5,,,,,2743,7620,,,,,,,,1022,,1000.4,,,32.187,,,,,,,,,,,,,0,,,290,,4.1
2013.0,1.0,1.0,9.0,2013.0,1.0,1.0,15.0,0,,0.5,0.25,0.5,,,,,2743,7620,,,,,,,,1021.7,,1000.1,,,32.187,,,,,,,,,,,,,0,,,320,,6.2
2013.0,1.0,1.0,10.0,2013.0,1.0,1.0,16.0,0,335,0.9,0.9,,,,,,335,,,,,,,,,1022,,1000.4,,,24.14,,,,,,,,,,,,,0,,,330,10.3,5.1
2013.0,1.0,1.0,11.0,2013.0,1.0,1.0,17.0,0,579,0.9,0.9,,,,,,579,,,,,,,,,1022.7,,1001.1,,,24.14,,,,,,,,,,,,,0,,,330,10.3,5.1
2013.0,1.0,1.0,12.0,2013.0,1.0,1.0,18.0,0,640,0.9,0.9,,,,,,640,,,,,,,,,1022,,1000.4,,,24.14,,,,,,,,,,,,,0,,,310,10.3,5.1
2013.0,1.0,1.0,13.0,2013.0,1.0,1.0,19.0,0,762,0.9,0.9,,,,,,762,,,,,,,,,1021.7,,1000.1,,,32.187,,,,,,,,,,,,,0,,,300,,6.2
2013.0,1.0,1.0,14.0,2013.0,1.0,1.0,20.0,0,,0.5,0.5,,,,,,610,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,340,,4.1
2013.0,1.0,1.0,15.0,2013.0,1.0,1.0,21.0,0,,0.5,0.5,,,,,,610,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,330,,3.6
2013.0,1.0,1.0,16.0,2013.0,1.0,1.0,22.0,0,,0.25,0.25,,,,,,610,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,350,,3.1
2013.0,1.0,1.0,17.0,2013.0,1.0,1.0,23.0,0,,0.25,0.25,,,,,,762,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,340,,2.6
2013.0,1.0,1.0,18.0,2013.0,1.0,2.0,0.0,0,,0.25,0.25,,,,,,762,,,,,,,,,1021.3,,999.7,,,32.187,,,,,,,,,,,,,0,,,280,,2.1
2013.0,1.0,1.0,19.0,2013.0,1.0,2.0,1.0,0,,0,0,,,,,,,,,,,,,,,1022,,1000.4,,,32.187,,,,,,,,,,,,,0,,,280,,4.1
2013.0,1.0,1.0,20.0,2013.0,1.0,2.0,2.0,0,,0,0,,,,,,,,,,,,,,,1022.4,,1000.7,,,32.187,,,,,,,,,,,,,0,,,280,,3.6
2013.0,1.0,1.0,21.0,2013.0,1.0,2.0,3.0,0,,0,0,,,,,,,,,,,,,,,1022,,1000.4,,,32.187,,,,,,,,,,,,,0,,,280,,3.6
2013.0,1.0,1.0,22.0,2013.0,1.0,2.0,4.0,0,,0,0,,,,,,,,,,,,,,,1021.7,,1000.1,,,32.187,,,,,,,,,,,,,0,,,280,,2.6
2013.0,1.0,1.0,23.0,2013.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,0.0,2013.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,1.0,2013.0,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,2.0,2013.0,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,3.0,2013.0,1.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,4.0,2013.0,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,5.0,2013.0,1.0,2.0,11.0,0,,0.5,0.5,,,,,,914,,,,,,,,,1021.7,,1000.1,,,32.187,,,,,,,,,,,,,0,,,250,,2.1
2013.0,1.0,2.0,6.0,2013.0,1.0,2.0,12.0,0,853,0.9,0.9,,,,,,853,,,,,,-15,0.6671,,1022.4,,1000.7,,-10,32.187,,,,,,,,,,,,,0,,,240,,2.6
2013.0,1.0,2.0,7.0,2013.0,1.0,2.0,13.0,0,,0,0,,,,,,,,,,,,,,,1022,,1000.4,,,32.187,,,,,,,,,,,,,0,,,230,,2.6
2013.0,1.0,2.0,8.0,2013.0,1.0,2.0,14.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1023,,1001.4,,,32.187,,,,,,,,,,,,,0,,,210,,2.1
2013.0,1.0,2.0,9.0,2013.0,1.0,2.0,15.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,32.187,,,,,,,,,,,,,0,,,210,,2.1
2013.0,1.0,2.0,10.0,2013.0,1.0,2.0,16.0,0,,0,0,,,,,,,,,,,,,,,1023.4,,1001.7,,,32.187,,,,,,,,,,,,,0,,,210,,2.1
2013.0,1.0,2.0,11.0,2013.0,1.0,2.0,17.0,0,,0.25,0.25,,,,,,1219,,,,,,,,,1022.7,,1001.1,,,32.187,,,,,,,,,,,,,0,,,220,,3.1
2013.0,1.0,2.0,12.0,2013.0,1.0,2.0,18.0,0,,0.25,0.25,,,,,,1981,,,,,,,,,1021.7,,1000.1,,,32.187,,,,,,,,,,,,,0,,,230,,5.1
2013.0,1.0,2.0,13.0,2013.0,1.0,2.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,2.0,14.0,2013.0,1.0,2.0,20.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1020.3,,998.7,,,32.187,,,,,,,,,,,,,0,,,180,,5.1
2013.0,1.0,2.0,15.0,2013.0,1.0,2.0,21.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1020.3,,998.7,,,32.187,,,,,,,,,,,,,0,,,210,,5.1
2013.0,1.0,2.0,16.0,2013.0,1.0,2.0,22.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1020.7,,999.1,,,32.187,,,,,,,,,,,,,0,,,200,,6.2
2013.0,1.0,2.0,17.0,2013.0,1.0,2.0,23.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,190,,6.2
2013.0,1.0,2.0,18.0,2013.0,1.0,3.0,0.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,190,,6.2
2013.0,1.0,2.0,19.0,2013.0,1.0,3.0,1.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,180,,5.1
2013.0,1.0,2.0,20.0,2013.0,1.0,3.0,2.0,0,,0,0,,,,,,,,,,,,,,,1020.7,,999.1,,,32.187,,,,,,,,,,,,,0,,,200,,3.6
2013.0,1.0,2.0,21.0,2013.0,1.0,3.0,3.0,0,,0,0,,,,,,,,,,,,,,,1021,,999.4,,,32.187,,,,,,,,,,,,,0,,,210,,3.6
2013.0,1.0,2.0,22.0,2013.0,1.0,3.0,4.0,0,,0,0,,,,,,,,,,,,,,,1020.3,,998.7,,,32.187,,,,,,,,,,,,,0,,,200,,2.6
2013.0,1.0,2.0,23.0,2013.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,0.0,2013.0,1.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,1.0,2013.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,2.0,2013.0,1.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,3.0,2013.0,1.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,4.0,2013.0,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,5.0,2013.0,1.0,3.0,11.0,0,1829,0.9,0.9,,,,,,1829,,,,,,,,,1020,,998.4,,,16.093,,,,,,,,,,,,,0,,,210,,4.1
2013.0,1.0,3.0,6.0,2013.0,1.0,3.0,12.0,0,884,1,1,,,,,,884,,,,,,,,,1020,,998.4,,,16.093,,,,,,,,,,,,,0,,,220,,4.1
2013.0,1.0,3.0,7.0,2013.0,1.0,3.0,13.0,0,427,1,0.9,1,,,,,427,1402,,,,,,,,1020.3,,998.7,,,16.093,,,,,,,,,,,,,0,,,,,2.1
2013.0,1.0,3.0,8.0,2013.0,1.0,3.0,14.0,0,427,1,0.9,1,,,,,427,1189,,,,,,,,1020.7,,999.1,,,11.265,,,,,,,,,,,,,0,,,240,,4.1
2013.0,1.0,3.0,9.0,2013.0,1.0,3.0,15.0,0,427,1,1,,,,,,427,,,,,,,,,1021,,999.4,,,11.265,,,,,,,,,,,,,0,,,260,,5.1
2013.0,1.0,3.0,10.0,2013.0,1.0,3.0,16.0,0,671,1,0.9,1,,,,,671,914,,,,,,,,1021.7,,1000.1,,,11.265,,,,,,,,,,,,,0,,,280,,6.2
2013.0,1.0,3.0,11.0,2013.0,1.0,3.0,17.0,0,732,1,1,,,,,,732,,,,,,,,,1022,,1000.4,,,16.093,,,,,,,,,,,,,0,,,270,8.8,5.1
2013.0,1.0,3.0,12.0,2013.0,1.0,3.0,18.0,0,853,1,1,,,,,,853,,,,,,,,,1021.7,,1000.1,,,16.093,,,,,,,,,,,,,0,,,280,10.3,5.1
2013.0,1.0,3.0,13.0,2013.0,1.0,3.0,19.0,0,884,1,1,,,,,,884,,,,,,,,,1021.7,,1000.1,,,16.093,,,,,,,,,,,,,0,,,270,,6.2
2013.0,1.0,3.0,14.0,2013.0,1.0,3.0,20.0,0,975,1,1,,,,,,975,,,,,,,,,1022,,1000.4,,,16.093,,,,,,,,,,,,,0,,,290,10.3,5.1
2013.0,1.0,3.0,15.0,2013.0,1.0,3.0,21.0,0,1158,1,1,,,,,,1158,,,,,,,,,1022.4,,1000.7,,,16.093,,,,,,,,,,,,,0,,,270,7.7,5.1
2013.0,1.0,3.0,16.0,2013.0,1.0,3.0,22.0,0,1219,0.9,0.9,,,,,,1219,,,,,,,,,1022.7,,1001.1,,,16.093,,,,,,,,,,,,,0,,,260,9.3,5.1
2013.0,1.0,3.0,17.0,2013.0,1.0,3.0,23.0,0,1219,0.9,0.9,,,,,,1219,,,,,,,,,1023.4,,1001.7,,,16.093,,,,,,,,,,,,,0,,,280,9.3,5.1
2013.0,1.0,3.0,18.0,2013.0,1.0,4.0,0.0,0,1402,0.9,0.9,,,,,,1402,,,,,,,,,1024,,1002.4,,,16.093,,,,,,,,,,,,,0,,,260,,4.6
2013.0,1.0,3.0,19.0,2013.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,3.0,20.0,2013.0,1.0,4.0,2.0,0,1372,1,1,,,,,,1372,,,,,,,,,1024.7,,1003.1,,,16.093,,,,,,,,,,,,,0,,,260,,6.2
2013.0,1.0,3.0,21.0,2013.0,1.0,4.0,3.0,0,1250,1,1,,,,,,1250,,,,,,,,,1024.7,,1003.1,,,16.093,,,,,,,,,,,,,0,,,260,,5.1
2013.0,1.0,3.0,22.0,2013.0,1.0,4.0,4.0,0,,0.5,0.5,,,,,,1250,,,,,,,,,1025.1,,1003.4,,,16.093,,,,,,,,,,,,,0,,,250,,3.6
2013.0,1.0,3.0,23.0,2013.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,4.0,0.0,2013.0,1.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,4.0,1.0,2013.0,1.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,4.0,2.0,2013.0,1.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,4.0,3.0,2013.0,1.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,4.0,4.0,2013.0,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,4.0,5.0,2013.0,1.0,4.0,11.0,0,,0,0,,,,,,,,,,,,,,,1024.4,,1002.7,,,16.093,,,,,,,,,,,,,0,,,250,,5.1
2013.0,1.0,4.0,6.0,2013.0,1.0,4.0,12.0,0,,0,0,,,,,,,,,,,,,,,1024.4,,1002.7,,,16.093,,,,,,,,,,,,,0,,,230,,5.1
2013.0,1.0,4.0,7.0,2013.0,1.0,4.0,13.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,16.093,,,,,,,,,,,,,0,,,230,,6.2
2013.0,1.0,4.0,8.0,2013.0,1.0,4.0,14.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,19.312,,,,,,,,,,,,,0,,,220,,5.1
2013.0,1.0,4.0,9.0,2013.0,1.0,4.0,15.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,19.312,,,,,,,,,,,,,0,,,210,,5.1
2013.0,1.0,4.0,10.0,2013.0,1.0,4.0,16.0,0,,0,0,,,,,,,,,,,,,,,1024.4,,1002.7,,,19.312,,,,,,,,,,,,,0,,,230,7.7,5.1
2013.0,1.0,4.0,11.0,2013.0,1.0,4.0,17.0,0,,0,0,,,,,,,,,,,,,,,1023.4,,1001.7,,,19.312,,,,,,,,,,,,,0,,,230,10.3,5.1
2013.0,1.0,4.0,12.0,2013.0,1.0,4.0,18.0,0,,0,0,,,,,,,,,,,,,,,1022.4,,1000.7,,,19.312,,,,,,,,,,,,,0,,,240,12.9,6.2
2013.0,1.0,4.0,13.0,2013.0,1.0,4.0,19.0,0,,0,0,,,,,,,,,,,,,,,1021.3,,999.7,,,24.14,,,,,,,,,,,,,0,,,250,12.9,6.2
2013.0,1.0,4.0,14.0,2013.0,1.0,4.0,20.0,0,,0,0,,,,,,,,,,,,,,,1021,,999.4,,,19.312,,,,,,,,,,,,,0,,,240,14.4,7.7
2013.0,1.0,4.0,15.0,2013.0,1.0,4.0,21.0,0,,0,0,,,,,,,,,,,,,,,1021.3,,999.7,,,24.14,,,,,,,,,,,,,0,,,250,14.9,9.3
2013.0,1.0,4.0,16.0,2013.0,1.0,4.0,22.0,0,,0,0,,,,,,,,,,,,,,,1021.7,,1000.1,,,24.14,,,,,,,,,,,,,0,,,240,12.9,8.8
2013.0,1.0,4.0,17.0,2013.0,1.0,4.0,23.0,0,,0,0,,,,,,,,,,,,,,,1022,,1000.4,,,24.14,,,,,,,,,,,,,0,,,240,14.4,8.8
2013.0,1.0,4.0,18.0,2013.0,1.0,5.0,0.0,0,,0,0,,,,,,,,,,,,,,,1022.7,,1001.1,,,24.14,,,,,,,,,,,,,0,,,240,10.8,5.1
2013.0,1.0,4.0,19.0,2013.0,1.0,5.0,1.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,24.14,,,,,,,,,,,,,0,,,230,,4.6
2013.0,1.0,4.0,20.0,2013.0,1.0,5.0,2.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,24.14,,,,,,,,,,,,,0,,,220,,4.1
2013.0,1.0,4.0,21.0,2013.0,1.0,5.0,3.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,24.14,,,,,,,,,,,,,0,,,210,,2.6
2013.0,1.0,4.0,22.0,2013.0,1.0,5.0,4.0,0,,0,0,,,,,,,,,,,,,,,1024,,1002.4,,,24.14,,,,,,,,,,,,,0,,,200,,2.6
2013.0,1.0,4.0,23.0,2013.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,5.0,0.0,2013.0,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,5.0,1.0,2013.0,1.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,5.0,2.0,2013.0,1.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,5.0,3.0,2013.0,1.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,5.0,4.0,2013.0,1.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,5.0,5.0,2013.0,1.0,5.0,11.0,0,,0.5,0.5,,,,,,7620,,,,,,,,,1023.7,,1002.1,,,24.14,,,,,,,,,,,,,0,,,150,,2.1
2013.0,1.0,5.0,6.0,2013.0,1.0,5.0,12.0,0,,0,0,,,,,,,,,,,,,,,1023.7,,1002.1,,,24.14,,,,,,,,,,,,,0,,,180,,2.1
2013.0,1.0,5.0,7.0,2013.0,1.0,5.0,13.0,0,,0.25,0.25,0.25,,,,,3658,7620,,,,,,,,1023.7,,1002.1,,,24.14,,,,,,,,,,,,,0,,,190,,2.6
2013.0,1.0,5.0,8.0,2013.0,1.0,5.0,14.0,0,,0.25,0.25,,,,,,4572,,,,,,,,,1023.7,,1002.1,,,32.187,,,,,,,,,,,,,0,,,200,,2.1
2013.0,1.0,5.0,9.0,2013.0,1.0,5.0,15.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1023,,1001.4,,,32.187,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,5.0,10.0,2013.0,1.0,5.0,16.0,0,,0.25,0.25,,,,,,7620,,,,,,,,,1023.4,,1001.7,,,24.14,,,,,,,,,,,,,0,,,200,,3.1
2013.0,1.0,5.0,11.0,2013.0,1.0,5.0,17.0,0,4572,1,0.9,1,,,,,4572,7620,,,,,,,,1022.4,,1000.7,,,24.14,,,,,,,,,,,,,0,,,190,,4.6
2013.0,1.0,5.0,12.0,2013.0,1.0,5.0,18.0,0,3658,0.9,0.9,0.9,,,,,3658,7620,,,,,,,,1021,,999.4,,,24.14,,,,,,,,,,,,,0,,,200,,4.1
2013.0,1.0,5.0,13.0,2013.0,1.0,5.0,19.0,0,3353,0.9,0.9,0.9,,,,,3353,7620,,,,,,,,1019.6,,998.1,,,19.312,,,,,,,,,,,,,0,,,180,,4.1
2013.0,1.0,5.0,14.0,2013.0,1.0,5.0,20.0,0,2438,1,1,,,,,,2438,,,,,,,,,1019.3,,997.7,,,19.312,,,,,,,,,,,,,0,,,200,,3.6
2013.0,1.0,5.0,15.0,2013.0,1.0,5.0,21.0,0,213,1,0.5,1,,,,,91,213,,,,,-3,0.6466,,1019.3,,997.7,,3,3.219,971,"light snow",,,,,,,,,,,7,971,"light snow",220,10.3,4.1
2013.0,1.0,5.0,16.0,2013.0,1.0,5.0,22.0,0,1219,1,0.5,1,,,,,244,1219,,,,,,,,1019,,997.4,,,8.047,971,"light snow",,,,,,,,,,,7,971,"light snow",220,,4.1
2013.0,1.0,5.0,17.0,2013.0,1.0,5.0,23.0,0,945,1,0.5,0.9,1,,,,213,945,1463,,,,,,,1018.3,,996.7,,,11.265,,,,,,,,,,,,,0,,,,,2.1
2013.0,1.0,5.0,18.0,2013.0,1.0,6.0,0.0,0,152,1,1,,,,,,152,,,,,,,,,1017.9,,996.4,,,6.437,910,"mist",,,,,,,,,,,15,910,"mist",,,2.6
2013.0,1.0,5.0,19.0,2013.0,1.0,6.0,1.0,0,945,1,0.5,0.9,1,,,,152,945,1524,,,,,,,1017.9,,996.4,,,8.047,971,"light snow",,,,,,,,,,,7,971,"light snow",,,3.1
2013.0,1.0,5.0,20.0,2013.0,1.0,6.0,2.0,0,274,1,0.9,1,,,,,274,884,,,,,,,,1017.6,,996.1,,,8.047,961,"light rain",,,,,,,,,,,2,961,"light rain",210,11.8,5.1
2013.0,1.0,5.0,21.0,2013.0,1.0,6.0,3.0,0,853,1,0.5,1,,,,,335,853,,,,,,,,1017.3,,995.8,,,11.265,961,"light rain",,,,,,,,,,,2,961,"light rain",210,10.3,5.1
2013.0,1.0,5.0,22.0,2013.0,1.0,6.0,4.0,0,427,1,1,,,,,,427,,,,,,,,,1016.6,,995.1,,,16.093,971,"light snow",,,,,,,,,,,7,971,"light snow",210,,5.1
2013.0,1.0,5.0,23.0,2013.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,0.0,2013.0,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,1.0,2013.0,1.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,2.0,2013.0,1.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,3.0,2013.0,1.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,4.0,2013.0,1.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,5.0,2013.0,1.0,6.0,11.0,0,427,1,1,,,,,,427,,,,,,,,,1013.2,,991.8,,,16.093,,,,,,,,,,,,,0,,,230,,4.1
2013.0,1.0,6.0,6.0,2013.0,1.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2013.0,1.0,6.0,7.0,2013.0,1.0,6.0,13.0,0,549,0.9,0.9,,,,,,549,,,,,,,,,1014.6,,993.1,,,16.093,,,,,,,,,,,,,0,,,250,16,8.8
2013.0,1.0,6.0,8.0,2013.0,1.0,6.0,14.0,0,427,1,1,,,,,,427,,,,,,,,,1016.3,,994.8,,,11.265,,,,,,,,,,,,,0,,,250,13.9,6.7
2013.0,1.0,6.0,9.0,2013.0,1.0,6.0,15.0,0,488,1,1,,,,,,488,,,,,,,,,1016.9,,995.4,,,16.093,,,,,,,,,,,,,0,,,270,12.9,5.1
2013.0,1.0,6.0,10.0,2013.0,1.0,6.0,16.0,0,549,1,1,,,,,,549,,,,,,,,,1018.3,,996.7,,,16.093,,,,,,,,,,,,,0,,,270,10.3,5.1
2013.0,1.0,6.0,11.0,2013.0,1.0,6.0,17.0,0,4572,0.9,0.5,0.9,,,,,549,4572,,,,,,,,1018.6,,997.1,,,16.093,,,,,,,,,,,,,0,,,260,12.4,6.2
2013.0,1.0,6.0,12.0,2013.0,1.0,6.0,18.0,0,,0.5,0.5,,,,,,1158,,,,,,,,,1018.6,,997.1,,,16.093,,,,,,,,,,,,,0,,,270,9.3,5.1
2013.0,1.0,6.0,13.0,2013.0,1.0,6.0,19.0,0,1402,1,0.5,0.9,1,,,,671,1402,7620,,,,,,,1019.3,,997.7,,,16.093,,,,,,,,,,,,,0,,,290,12.4,6.2
2013.0,1.0,6.0,14.0,2013.0,1.0,6.0,20.0,0,1524,1,1,,,,,,1524,,,,,,,,,1020,,998.4,,,16.093,,,,,,,,,,,,,0,,,290,8.2,4.1
2013.0,1.0,6.0,15.0,2013.0,1.0,6.0,21.0,0,853,0.9,0.9,,,,,,853,,,,,,,,,1021.3,,999.7,,,16.093,,,,,,,,,,,,,0,,,290,9.3,4.1
2013.0,1.0,6.0,16.0,2013.0,1.0,6.0,22.0,0,792,1,1,,,,,,792,,,,,,,,,1022.4,,1000.7,,,16.093,,,,,,,,,,,,,0,,,280,,5.1
2013.0,1.0,6.0,17.0,2013.0,1.0,6.0,23.0,0,792,0.9,0.9,,,,,,792,,,,,,,,,1023.4,,1001.7,,,16.093,,,,,,,,,,,,,0,,,270,,4.1
2013.0,1.0,6.0,18.0,2013.0,1.0,7.0,0.0,0,792,1,1,,,,,,792,,,,,,,,,1025.1,,1003.4,,,16.093,,,,,,,,,,,,,0,,,270,,6.2
2013.0,1.0,6.0,19.0,2013.0,1.0,7.0,1.0,0,732,0.9,0.9,,,,,,732,,,,,,,,,1025.7,,1004.1,,,16.093,,,,,,,,,,,,,0,,,280,,3.1
2013.0,1.0,6.0,20.0,2013.0,1.0,7.0,2.0,0,732,0.9,0.9,,,,,,732,,,,,,,,,1026.8,,1005.1,,,16.093,,,,,,,,,,,,,0,,,,,3.1
2013.0,1.0,6.0,21.0,2013.0,1.0,7.0,3.0,0,,0,0,,,,,,,,,,,,,,,1026.8,,1005.1,,,16.093,,,,,,,,,,,,,0,,,,,0
2013.0,1.0,6.0,22.0,2013.0,1.0,7.0,4.0,0,,0,0,,,,,,,,,,,,,,,1026.8,,1005.1,,,11.265,,,,,,,,,,,,,0,,,,,0
