Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2014.0,1.0,1.0,22.0,2014.0,1.0,2.0,3.0,0,549,1,1,,,,,,549,,,,,,-12.8,0.7989,0.3,1021,1022.5,990.9,,-10,1.609,,,,,,,,,,,,,0,,,50,,4.6
2014.0,1.0,1.0,23.0,2014.0,1.0,2.0,4.0,0,823,1,1,1,,,,,823,884,,,,,-12.8,0.7989,0,1020.7,1022.2,990.6,,-10,2.012,,,,,,,,,,,,,0,,,50,,4.6
2014.0,1.0,2.0,0.0,2014.0,1.0,2.0,5.0,0,792,1,0.9,1,,,,,792,945,,,,,-12.8,0.7989,0,1020.3,1021.7,990.2,,-10,2.012,,,,,,,,,,,,,0,,,50,,5.1
2014.0,1.0,2.0,1.0,2014.0,1.0,2.0,6.0,0,610,1,0.9,1,,,,,610,1189,,,,,-12.8,0.7989,0,1019.6,1021,989.6,,-10,2.012,,,,,,,,,,,,,0,,,40,,5.1
2014.0,1.0,2.0,2.0,2014.0,1.0,2.0,7.0,0,732,1,1,,,,,,732,,,,,,-12.8,0.7989,0.3,1019,1020.3,988.9,,-10,2.414,,,,,,,,,,,,,0,,,40,,5.7
2014.0,1.0,2.0,3.0,2014.0,1.0,2.0,8.0,0,518,1,1,,,,,,518,,,,,,-12.2,0.8387,0,1018.6,1020.1,988.6,,-10,1.609,,,,,,,,,,,,,0,,,50,,5.1
2014.0,1.0,2.0,4.0,2014.0,1.0,2.0,9.0,0,518,1,1,,,,,,518,,,,,,-12.2,0.7999,0,1018.3,1019.6,988.2,,-9.4,1.609,,,,,,,,,,,,,0,,,50,,5.1
2014.0,1.0,2.0,5.0,2014.0,1.0,2.0,10.0,0,701,1,1,,,,,,701,,,,,,-12.2,0.7999,0,1017.3,1018.5,987.2,,-9.4,2.012,,,,,,,,,,,,,0,,,40,,6.2
2014.0,1.0,2.0,6.0,2014.0,1.0,2.0,11.0,0,610,1,1,,,,,,610,,,,,,-12.2,0.7999,0,1016.6,1018.1,986.6,,-9.4,1.609,,,,,,,,,,,,,0,,,40,,7.2
2014.0,1.0,2.0,7.0,2014.0,1.0,2.0,12.0,0,457,1,1,,,,,,457,,,,,,-12.2,0.7999,0,1017.3,1018.7,987.2,,-9.4,1.207,,,,,,,,,,,,,0,,,40,,7.2
